"region","indicator","Unit","Date","Value"
"Mississippi","Public Elementary and Secondary Teachers","Number","2013","32292.27"
"Mississippi","Public Elementary and Secondary Teachers","Number","2014","32311.15"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2000","16.0572469844546"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2005","15.74632"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2006","15.30172"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2007","14.72354"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2008","14.7479465195755"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2009","14.8770114571001"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2010","15.2078308892033"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2011","15.3286534739957"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2012","15.1363884727349"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2013","15.2539911254303"
"Mississippi","Pupil/Teacher Ratios in Public Elementary and Secondary Schools","Rate","2014","15.19342394189"
"Mississippi","Public High School Graduates","Number","1990","25182"
"Mississippi","Public High School Graduates","Number","2000","24232"
"Mississippi","Public High School Graduates","Number","2004","23735"
"Mississippi","Public High School Graduates","Number","2005","23523"
"Mississippi","Public High School Graduates","Number","2006","23848"
"Mississippi","Public High School Graduates","Number","2007","24186"
"Mississippi","Public High School Graduates","Number","2008","24795"
"Mississippi","Public High School Graduates","Number","2009","24505"
"Mississippi","Public High School Graduates","Number","2010","25478"
"Mississippi","Public High School Graduates","Number","2011","27321"
"Mississippi","Public High School Graduates","Number","2012","26158"
"Mississippi","Public High School Graduates","Number","2013","26502"
"Mississippi","Public High School Graduates","Number","2014","26650"
"Mississippi","Public High School Graduates","Number","2015","25910"
"Mississippi","Public High School Graduates","Number","2016","25890"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1990","3093.615671113"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1991","3186.6242656"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1992","3245"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1993","3382.3796079"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1994","3660.3883959"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1995","4079.7998191"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1996","4250.0608596"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1997","4312.2676914"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1998","4574.9107418"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","1999","4871.1937633"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2000","5355.51452172392"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2001","5534.7565762"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2002","5719.473468"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2003","6186.2619057"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2004","6601.43827863724"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2005","6993.91068656536"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2006","7699.34572945402"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2007","7987.77826332447"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2008","8447.99034583787"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2009","8609.50137045163"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2010","8669.65529069553"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2011","8435.73839971881"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2012","8623.31486879834"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2013","8684.82863341975"
"Mississippi","Current Expenditure per Pupil in Average Daily Attendance in Public Elementary and Secondary Schools","dollars","2014","8925.68632098224"
"Missouri","18- to 24-Year-Olds Who Were High School Completers","Percent","2000","76.4954521034139"
"Missouri","18- to 24-Year-Olds Who Were High School Completers","Percent","2009","83.1204"
"Missouri","18- to 24-Year-Olds Who Were High School Completers","Percent","2011","84.6108"
"Missouri","18- to 24-Year-Olds Who Were High School Completers","Percent","2012","87.3008"
"Missouri","18- to 24-Year-Olds Who Were High School Completers","Percent","2013","87.5952"
"Missouri","18- to 24-Year-Olds Who Were High School Completers","Percent","2014","86.911"
"Missouri","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2000","21.6"
"Missouri","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2009","25.3884"
"Missouri","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2011","26.3503"
"Missouri","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2012","26.0409"
"Missouri","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2013","27.0496"
"Missouri","Population 25 Years Old and Over Who Have Bachelor's or Higher Degree","Percent","2014","17.0807"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","1990","816558"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","1995","889881"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2000","912744"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2001","909792"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2002","906499"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2003","905941"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2004","905449"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2005","917705"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2006","920353"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2007","917188"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2008","917871"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2009","917982"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2010","918710"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2011","916584"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2012","917900"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2013","918288"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2014","916200"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2015","915300"
"Missouri","Enrollment in Public Elementary and Secondary Schools","Number","2016","913800"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","1990","729693"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2000","836105"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2001","843148"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2002","849040"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2003","851749"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2004","851749"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2005","851114"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2006","859441"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2007","858821"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2008","852106"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2009","853580"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2010","852460"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2011","839997"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2012","840917"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2013","843762"
"Missouri","Average Daily Attendance in Public Elementary and Secondary Schools","Number","2014","847838"
"Missouri","Public Elementary and Secondary Teachers","Number","2000","64735"
"Missouri","Public Elementary and Secondary Teachers","Number","2005","67076"
"Missouri","Public Elementary and Secondary Teachers","Number","2007","68430"
